speaker_id,pair_type,clone_id,real_id,impostor_speaker_id,system_id,prompt_style_id,sentence_id,temperature,top_p,top_k,wavlm_sim,mfcc_sim,pitch_sim,wer,clone_path,real_path,timestamp
4014,CI,C4,,impostors,S1,P1,4,1.0,0.95,50,0.8293238878250122,0.9940306158079487,0.5514055492543459,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_03.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/211_imp_00.wav,2025-10-25T20:50:45.918301
4014,CI,C4,,impostors,S1,P1,4,1.0,0.95,50,0.8224604725837708,0.9809328448109603,0.7291941010745098,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_03.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/730_imp_04.wav,2025-10-25T20:50:45.918567
4014,CI,C4,,impostors,S1,P1,4,1.0,0.95,50,0.841185986995697,0.9919107132336931,0.5410978837161743,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_03.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/211_imp_02.wav,2025-10-25T20:50:45.918846
4014,CI,C4,,impostors,S1,P1,4,1.0,0.95,50,0.8283931612968445,0.9832997141006307,0.6737841843640023,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_03.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/730_imp_05.wav,2025-10-25T20:50:45.919126
4014,CI,C4,,impostors,S1,P1,4,1.0,0.95,50,0.7855855226516724,0.9941627655638122,0.5754671472250648,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_03.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/211_imp_01.wav,2025-10-25T20:50:45.919392
4014,CR,C5,R1,,S1,P1,5,1.0,0.95,50,0.8959575891494751,0.9992030698661984,0.9765859081931377,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_04.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/reals/real_01.wav,2025-10-25T20:50:46.325955
4014,CR,C5,R2,,S1,P1,5,1.0,0.95,50,0.901306688785553,0.9892329236534685,0.8230203033725455,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_04.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/reals/real_00.wav,2025-10-25T20:50:46.326360
4014,CR,C5,R3,,S1,P1,5,1.0,0.95,50,0.8479022979736328,0.9910447203390906,0.7856990504814253,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_04.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/reals/real_09.wav,2025-10-25T20:50:46.326665
4014,CI,C5,,impostors,S1,P1,5,1.0,0.95,50,0.8358215689659119,0.9974391396420886,0.7416108489936419,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_04.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/211_imp_01.wav,2025-10-25T20:50:46.326988
4014,CI,C5,,impostors,S1,P1,5,1.0,0.95,50,0.8678168654441833,0.9975405146136598,0.7106024027508722,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_04.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/211_imp_00.wav,2025-10-25T20:50:46.327275
4014,CI,C5,,impostors,S1,P1,5,1.0,0.95,50,0.8461268544197083,0.9893899919094018,0.8683130973057087,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_04.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/730_imp_05.wav,2025-10-25T20:50:46.327568
4014,CI,C5,,impostors,S1,P1,5,1.0,0.95,50,0.8680334687232971,0.996600102341304,0.697318800675989,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_04.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/211_imp_02.wav,2025-10-25T20:50:46.327851
4014,CI,C5,,impostors,S1,P1,5,1.0,0.95,50,0.8473303318023682,0.9862435063509836,0.937152438016938,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_04.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/730_imp_03.wav,2025-10-25T20:50:46.328138
4014,CI,C5,,impostors,S1,P1,5,1.0,0.95,50,0.8555381894111633,0.9883009254089138,0.9397204670791133,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_04.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/730_imp_04.wav,2025-10-25T20:50:46.328479
4014,CR,C6,R1,,S1,P2,6,1.0,0.95,50,0.8721539974212646,0.9951158879033982,0.9716433195149563,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_05.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/reals/real_03.wav,2025-10-25T20:50:46.694026
4014,CR,C6,R2,,S1,P2,6,1.0,0.95,50,0.8964963555335999,0.9959702228796519,0.9406966674531159,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_05.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/reals/real_06.wav,2025-10-25T20:50:46.694417
4014,CR,C6,R3,,S1,P2,6,1.0,0.95,50,0.8957465291023254,0.9924551448759911,0.8314163858364976,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_05.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/reals/real_01.wav,2025-10-25T20:50:46.694716
4014,CI,C6,,impostors,S1,P2,6,1.0,0.95,50,0.8651689887046814,0.9941578583300934,0.5661876698532451,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_05.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/211_imp_02.wav,2025-10-25T20:50:46.695013
4014,CI,C6,,impostors,S1,P2,6,1.0,0.95,50,0.8700911998748779,0.9913840185116056,0.7630055880511797,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_05.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/730_imp_04.wav,2025-10-25T20:50:46.695323
4014,CI,C6,,impostors,S1,P2,6,1.0,0.95,50,0.8584253191947937,0.9926505107774357,0.5769732842648241,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_05.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/211_imp_00.wav,2025-10-25T20:50:46.695619
4014,CI,C6,,impostors,S1,P2,6,1.0,0.95,50,0.8414607644081116,0.9896518000657945,0.7050264079929915,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_05.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/730_imp_05.wav,2025-10-25T20:50:46.695934
4014,CI,C6,,impostors,S1,P2,6,1.0,0.95,50,0.863032877445221,0.9899560915645087,0.7609204780707535,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_05.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/730_imp_03.wav,2025-10-25T20:50:46.696234
4014,CI,C6,,impostors,S1,P2,6,1.0,0.95,50,0.8277456164360046,0.9915798549167977,0.6021505775013521,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_05.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/211_imp_01.wav,2025-10-25T20:50:46.696530
4014,CR,C7,R1,,S1,P2,7,1.0,0.95,50,0.888216495513916,0.9885791387996054,0.9571830041947376,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_06.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/reals/real_06.wav,2025-10-25T20:50:47.103129
4014,CR,C7,R2,,S1,P2,7,1.0,0.95,50,0.8765926957130432,0.9822100101306878,0.9126959018556984,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_06.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/reals/real_00.wav,2025-10-25T20:50:47.103640
4014,CR,C7,R3,,S1,P2,7,1.0,0.95,50,0.8359537720680237,0.990546557321637,0.840694727494474,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_06.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/reals/real_08.wav,2025-10-25T20:50:47.103960
4014,CI,C7,,impostors,S1,P2,7,1.0,0.95,50,0.8341269493103027,0.9932387742393645,0.6687449616922014,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_06.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/211_imp_01.wav,2025-10-25T20:50:47.104289
4014,CI,C7,,impostors,S1,P2,7,1.0,0.95,50,0.8672266006469727,0.9935475951476227,0.6407832048990054,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_06.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/211_imp_00.wav,2025-10-25T20:50:47.104671
4014,CI,C7,,impostors,S1,P2,7,1.0,0.95,50,0.8306010365486145,0.9836232070060728,0.782998266250446,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_06.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/730_imp_05.wav,2025-10-25T20:50:47.104976
4014,CI,C7,,impostors,S1,P2,7,1.0,0.95,50,0.8563855886459351,0.9915086346424845,0.6288047636818135,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_06.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/211_imp_02.wav,2025-10-25T20:50:47.105281
4014,CI,C7,,impostors,S1,P2,7,1.0,0.95,50,0.8377807140350342,0.9818268669644907,0.8473896095384481,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_06.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/730_imp_04.wav,2025-10-25T20:50:47.105588
4014,CI,C7,,impostors,S1,P2,7,1.0,0.95,50,0.8316246867179871,0.9794828624119896,0.8450738984088991,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_06.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/730_imp_03.wav,2025-10-25T20:50:47.105885
4014,CR,C8,R1,,S1,P2,8,1.0,0.95,50,0.867721438407898,0.9855981578239276,0.6166072128813573,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_07.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/reals/real_08.wav,2025-10-25T20:50:47.507780
4014,CR,C8,R2,,S1,P2,8,1.0,0.95,50,0.8255681395530701,0.9819383935654377,0.639060620340553,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_07.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/reals/real_09.wav,2025-10-25T20:50:47.508156
4014,CR,C8,R3,,S1,P2,8,1.0,0.95,50,0.8932047486305237,0.9882942117154733,0.7943214337898747,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_07.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/reals/real_01.wav,2025-10-25T20:50:47.508454
4014,CI,C8,,impostors,S1,P2,8,1.0,0.95,50,0.8561875224113464,0.9874559461420004,0.9117803872354372,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_07.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/211_imp_01.wav,2025-10-25T20:50:47.508788
4014,CI,C8,,impostors,S1,P2,8,1.0,0.95,50,0.8817727565765381,0.9833798650199597,0.8655399986792028,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_07.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/730_imp_04.wav,2025-10-25T20:50:47.509106
4014,CI,C8,,impostors,S1,P2,8,1.0,0.95,50,0.8957197666168213,0.9857262482455722,0.8573251146065081,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_07.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/211_imp_02.wav,2025-10-25T20:50:47.509411
4014,CI,C8,,impostors,S1,P2,8,1.0,0.95,50,0.8771660327911377,0.9874578364703028,0.873656763287422,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_07.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/211_imp_00.wav,2025-10-25T20:50:47.509708
4014,CI,C8,,impostors,S1,P2,8,1.0,0.95,50,0.8971688151359558,0.9828427948807871,0.9367193174423722,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_07.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/730_imp_05.wav,2025-10-25T20:50:47.510018
4014,CI,C8,,impostors,S1,P2,8,1.0,0.95,50,0.8815225958824158,0.9812720980963691,0.8679117919765522,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_07.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/730_imp_03.wav,2025-10-25T20:50:47.510384
4014,CR,C9,R1,,S1,P2,9,1.0,0.95,50,0.8268175721168518,0.9774665639533419,0.9890156650915808,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_08.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/reals/real_03.wav,2025-10-25T20:50:47.873848
4014,CR,C9,R2,,S1,P2,9,1.0,0.95,50,0.7770320773124695,0.9851720559846017,0.9299021141140887,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_08.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/reals/real_09.wav,2025-10-25T20:50:47.874224
4014,CR,C9,R3,,S1,P2,9,1.0,0.95,50,0.8026659488677979,0.9835902551392399,0.9740731131035545,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_08.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/reals/real_00.wav,2025-10-25T20:50:47.874524
4014,CI,C9,,impostors,S1,P2,9,1.0,0.95,50,0.7920359969139099,0.979535993394241,0.7918250421526869,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_08.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/730_imp_03.wav,2025-10-25T20:50:47.874823
4014,CI,C9,,impostors,S1,P2,9,1.0,0.95,50,0.811578631401062,0.9817991861641102,0.793994838269004,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_08.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/730_imp_04.wav,2025-10-25T20:50:47.875119
4014,CI,C9,,impostors,S1,P2,9,1.0,0.95,50,0.8284835815429688,0.9946601709894479,0.6266067482125751,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_08.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/211_imp_01.wav,2025-10-25T20:50:47.875374
4014,CI,C9,,impostors,S1,P2,9,1.0,0.95,50,0.8149844408035278,0.9921237362050206,0.5891832175217009,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_08.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/211_imp_02.wav,2025-10-25T20:50:47.875623
4014,CI,C9,,impostors,S1,P2,9,1.0,0.95,50,0.8053615689277649,0.9831777702437071,0.7336608506623723,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_08.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/730_imp_05.wav,2025-10-25T20:50:47.875878
4014,CI,C9,,impostors,S1,P2,9,1.0,0.95,50,0.839551568031311,0.9948187289201175,0.6004068865281448,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_08.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/211_imp_00.wav,2025-10-25T20:50:47.876131
4014,CR,C10,R1,,S1,P2,10,1.0,0.95,50,0.8328617811203003,0.9858305591502667,0.9421450563231731,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_09.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/reals/real_03.wav,2025-10-25T20:50:48.226614
4014,CR,C10,R2,,S1,P2,10,1.0,0.95,50,0.8854294419288635,0.9958344132857248,0.9121379182466502,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_09.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/reals/real_06.wav,2025-10-25T20:50:48.226985
4014,CR,C10,R3,,S1,P2,10,1.0,0.95,50,0.8421107530593872,0.999003252543636,0.8683902343732424,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_09.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/reals/real_07.wav,2025-10-25T20:50:48.227280
4014,CI,C10,,impostors,S1,P2,10,1.0,0.95,50,0.8456758856773376,0.9910406483197826,0.739841388595385,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_09.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/730_imp_04.wav,2025-10-25T20:50:48.227629
4014,CI,C10,,impostors,S1,P2,10,1.0,0.95,50,0.8254192471504211,0.9891227640788405,0.737819580777132,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_09.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/730_imp_03.wav,2025-10-25T20:50:48.227892
4014,CI,C10,,impostors,S1,P2,10,1.0,0.95,50,0.8322327733039856,0.9916287770372216,0.6836224070366359,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_09.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/730_imp_05.wav,2025-10-25T20:50:48.228167
4014,CI,C10,,impostors,S1,P2,10,1.0,0.95,50,0.8436611294746399,0.9973371971790214,0.5489986946749761,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_09.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/211_imp_02.wav,2025-10-25T20:50:48.228452
4014,CI,C10,,impostors,S1,P2,10,1.0,0.95,50,0.8303337097167969,0.9970865610972265,0.5594568670240123,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_09.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/211_imp_00.wav,2025-10-25T20:50:48.228740
4014,CI,C10,,impostors,S1,P2,10,1.0,0.95,50,0.8178532123565674,0.9967025320510503,0.5838697990927834,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/clones/clone_09.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/4014/impostors/211_imp_01.wav,2025-10-25T20:50:48.229047
211,RR,,,,S1,,,1.0,0.95,50,0.9333888292312622,0.9988706507889196,0.9369209194680445,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_08.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_01.wav,2025-10-25T21:06:16.541696
211,RR,,,,S1,,,1.0,0.95,50,0.9307752847671509,0.9990055414865832,0.9146127106829607,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_07.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_02.wav,2025-10-25T21:06:17.555938
211,RR,,,,S1,,,1.0,0.95,50,0.9442504644393921,0.998613830047094,0.9701520236171397,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_08.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_00.wav,2025-10-25T21:06:18.476776
211,RR,,,,S1,,,1.0,0.95,50,0.9296716451644897,0.999266585724345,0.9816487376632108,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_05.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_06.wav,2025-10-25T21:06:19.923548
211,RR,,,,S1,,,1.0,0.95,50,0.9644321203231812,0.999633281479496,0.9463692323818271,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_09.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_03.wav,2025-10-25T21:06:23.673085
211,RR,,,,S1,,,1.0,0.95,50,0.9094765186309814,0.9986437846028098,0.9689453854927116,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_01.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_06.wav,2025-10-25T21:06:23.675115
211,RR,,,,S1,,,1.0,0.95,50,0.9094765186309814,0.9986437846028098,0.9689453854927116,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_06.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_01.wav,2025-10-25T21:06:23.675398
211,RR,,,,S1,,,1.0,0.95,50,0.911961555480957,0.9996718816338631,0.965746498136245,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_00.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_01.wav,2025-10-25T21:06:23.675686
211,RR,,,,S1,,,1.0,0.95,50,0.908910870552063,0.9985459535465415,0.977821685880347,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_03.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_06.wav,2025-10-25T21:06:23.675958
211,RR,,,,S1,,,1.0,0.95,50,0.9094765186309814,0.9986437846028098,0.9689453854927116,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_01.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_06.wav,2025-10-25T21:06:23.676208
211,RR,,,,S1,,,1.0,0.95,50,0.9654647707939148,0.998896556621246,0.964638943700392,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_00.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_09.wav,2025-10-25T21:06:23.676465
211,RR,,,,S1,,,1.0,0.95,50,0.95405113697052,0.9990079624393867,0.9358464232908354,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_08.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_09.wav,2025-10-25T21:06:23.676735
211,RR,,,,S1,,,1.0,0.95,50,0.9049339890480042,0.999605805335086,0.9474558103684659,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_01.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_03.wav,2025-10-25T21:06:23.676994
211,RR,,,,S1,,,1.0,0.95,50,0.9410277605056763,0.9989932854194621,0.9810605704467191,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_03.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_00.wav,2025-10-25T21:06:23.677302
211,RR,,,,S1,,,1.0,0.95,50,0.908910870552063,0.9985459535465415,0.977821685880347,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_03.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_06.wav,2025-10-25T21:06:23.677577
211,RR,,,,S1,,,1.0,0.95,50,0.9360880255699158,0.9986176054711979,0.9933617684851461,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_07.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_05.wav,2025-10-25T21:06:23.678053
211,RR,,,,S1,,,1.0,0.95,50,0.9442504644393921,0.998613830047094,0.9701520236171397,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_08.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_00.wav,2025-10-25T21:06:23.678294
211,RR,,,,S1,,,1.0,0.95,50,0.9349734783172607,0.9993501895269925,0.9988531623588691,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_09.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_01.wav,2025-10-25T21:06:23.678533
211,RR,,,,S1,,,1.0,0.95,50,0.9277348518371582,0.999345904751759,0.9888808630596455,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_08.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_03.wav,2025-10-25T21:06:23.678771
211,RR,,,,S1,,,1.0,0.95,50,0.9049339890480042,0.999605805335086,0.9474558103684659,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_03.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_01.wav,2025-10-25T21:06:23.679008
211,CR,C1,R1,,S1,P1,1,1.0,0.95,50,0.8429833054542542,0.9966348156334257,0.8310429245074711,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/clones/clone_00.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_08.wav,2025-10-25T21:06:24.206833
211,CR,C1,R2,,S1,P1,1,1.0,0.95,50,0.8245705962181091,0.9965486484551346,0.8869936696250867,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/clones/clone_00.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_01.wav,2025-10-25T21:06:24.207195
211,CR,C1,R3,,S1,P1,1,1.0,0.95,50,0.8209707736968994,0.9968609302677557,0.8813659440484927,,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/clones/clone_00.wav,/Users/mudi/Documents/boson_ha/boson_hackathon/experiments/outputs/211/reals/real_07.wav,2025-10-25T21:06:24.207472
